14540
8580	365
8545	366
8734	367
3630	368
10404	369
6235	370
1979	371
8165	372
8615	373
12406	374
7276	375
626	376
6803	377
1633	378
4749	379
10361	380
10249	381
6347	382
5196	383
5658	384
1336	385
465	386
2874	387
5246	388
11753	389
10913	390
3321	391
7266	392
4934	393
11131	394
11034	395
14122	396
1684	397
6008	398
6589	399
3416	400
5195	401
13951	402
10999	403
7745	404
1784	405
2118	406
9812	407
4999	408
8164	409
6496	410
11413	411
3809	412
4062	413
6502	414
7203	415
9499	416
4100	417
10885	418
9255	419
12081	420
1609	421
3092	422
6969	423
6291	424
8504	425
1925	426
2014	427
2971	428
7165	429
6178	430
14170	431
7830	432
3231	433
6077	434
11625	435
1348	436
14417	437
13550	438
7392	439
14086	440
8972	441
1579	442
13286	443
11256	444
3615	445
10111	446
5549	447
4883	448
5604	449
5539	450
1735	451
8607	452
3063	453
6074	454
5872	455
2496	456
8224	457
12881	458
1182	459
4864	460
11718	461
9786	462
8871	463
14282	464
1409	465
12543	466
11970	467
7157	468
8724	469
4993	470
13122	471
8718	472
9670	473
10802	474
6466	475
1738	476
11713	477
976	478
2113	479
11223	480
1896	481
12555	482
6787	483
8777	484
13235	485
5069	486
415	487
5403	488
2564	489
7570	490
9693	491
3129	492
6145	493
2640	494
2144	495
8428	496
13543	497
11177	498
491	499
7146	500
640	501
11377	502
10497	503
5971	504
5266	505
8855	506
1571	507
6262	508
11204	509
4488	510
5644	511
5962	512
1165	513
6031	514
3862	515
10240	516
1381	517
3505	518
5806	519
9822	520
4912	521
14530	522
7841	523
5282	524
13894	525
2361	526
5788	527
12030	528
10327	529
12154	530
5436	531
1957	532
285	533
10556	534
469	535
8321	536
13530	537
2536	538
14123	539
5000	540
218	541
9706	542
13473	543
7905	544
13939	545
13354	546
9905	547
8936	548
10138	549
11053	550
13071	551
9860	552
14528	553
9202	554
6046	555
3313	556
4007	557
10627	558
5975	559
1159	560
7062	561
10555	562
3104	563
9824	564
11168	565
259	566
5426	567
12514	568
12535	569
9834	570
651	571
10233	572
10540	573
8588	574
14518	575
12035	576
7087	577
5337	578
10218	579
10122	580
390	581
7805	582
11998	583
216	584
8824	585
3947	586
12727	587
9846	588
7382	589
4069	590
14267	591
7949	592
12237	593
3859	594
7308	595
4392	596
7124	597
7681	598
13305	599
10537	600
384	601
6411	602
4888	603
12721	604
8466	605
3845	606
5317	607
8478	608
6720	609
3788	610
2323	611
4302	612
1450	613
10467	614
10078	615
12482	616
4911	617
1298	618
8415	619
3208	620
5012	621
7145	622
7591	623
602	624
8471	625
9740	626
7344	627
2273	628
11259	629
3370	630
9744	631
5159	632
3395	633
744	634
2308	635
696	636
11213	637
5851	638
4498	639
3529	640
11477	641
3670	642
5168	643
13249	644
8053	645
12898	646
7373	647
2194	648
11124	649
1096	650
8860	651
13315	652
10758	653
11486	654
9403	655
154	656
9483	657
8459	658
6105	659
10698	660
7440	661
3076	662
610	663
10687	664
6407	665
4115	666
7329	667
10470	668
6739	669
9199	670
1657	671
1513	672
8928	673
9107	674
13747	675
12019	676
3023	677
3496	678
2356	679
2702	680
553	681
10933	682
45	683
1711	684
9817	685
5048	686
8002	687
12109	688
3778	689
6478	690
2505	691
4413	692
11726	693
10520	694
4686	695
1611	696
13571	697
349	698
1311	699
9415	700
11432	701
9413	702
9018	703
9314	704
129	705
8104	706
1307	707
13740	708
8965	709
3238	710
11492	711
8651	712
14495	713
10744	714
1831	715
7199	716
5537	717
12674	718
10136	719
8109	720
12619	721
3285	722
8658	723
7245	724
13508	725
4907	726
2107	727
3119	728
13650	729
12893	730
5703	731
1722	732
11356	733
10239	734
7312	735
7260	736
1889	737
2729	738
6352	739
2271	740
10676	741
7031	742
12838	743
6724	744
11430	745
12686	746
11549	747
7462	748
5296	749
3296	750
11382	751
2433	752
3437	753
7906	754
11769	755
2472	756
9353	757
4868	758
5606	759
1290	760
3397	761
6475	762
7370	763
1170	764
14439	765
11054	766
8876	767
986	768
13101	769
14355	770
1737	771
10019	772
7305	773
2609	774
11196	775
9057	776
13045	777
4283	778
70	779
12243	780
4644	781
10076	782
1195	783
14092	784
4807	785
11775	786
476	787
803	788
12284	789
11304	790
9928	791
10752	792
9969	793
14237	794
6892	795
11453	796
8898	797
4424	798
9114	799
4330	800
2881	801
6698	802
5372	803
962	804
1162	805
808	806
1173	807
7530	808
12761	809
8414	810
2445	811
9320	812
909	813
10618	814
2421	815
9543	816
10162	817
8813	818
12569	819
6474	820
12449	821
10060	822
7724	823
10151	824
13697	825
1416	826
2333	827
7294	828
14181	829
12739	830
1800	831
6562	832
100	833
10940	834
2755	835
13588	836
11421	837
6596	838
12499	839
4235	840
3149	841
14064	842
4502	843
3371	844
1928	845
6535	846
6705	847
353	848
8151	849
13963	850
1419	851
12300	852
4150	853
8179	854
3988	855
11606	856
4649	857
5910	858
7437	859
2871	860
7726	861
5833	862
5461	863
1112	864
2581	865
2104	866
2656	867
8308	868
4187	869
6971	870
10982	871
10196	872
3945	873
1582	874
7015	875
4326	876
6444	877
8598	878
8242	879
13246	880
14316	881
13335	882
6742	883
1058	884
6675	885
7156	886
11561	887
11550	888
4652	889
13563	890
2600	891
8974	892
1397	893
9234	894
13630	895
13931	896
11781	897
10130	898
13728	899
5641	900
10385	901
6978	902
660	903
2139	904
5610	905
4084	906
164	907
9656	908
5649	909
10294	910
12028	911
9430	912
1765	913
6613	914
504	915
11715	916
11612	917
4505	918
2848	919
2455	920
4746	921
3833	922
10923	923
6391	924
11194	925
4271	926
10124	927
5318	928
1821	929
3366	930
857	931
13759	932
10525	933
8567	934
2278	935
10085	936
3539	937
13063	938
8244	939
11017	940
2660	941
3733	942
13375	943
3183	944
4426	945
872	946
7490	947
9161	948
4784	949
9431	950
7142	951
1288	952
11447	953
13600	954
12440	955
2077	956
1021	957
4535	958
9768	959
1463	960
2827	961
681	962
9832	963
12801	964
5155	965
14198	966
8790	967
9285	968
9117	969
3147	970
10682	971
11458	972
9888	973
3094	974
3488	975
1255	976
12329	977
3642	978
14143	979
4040	980
8536	981
1688	982
5890	983
6495	984
2554	985
12737	986
4872	987
4320	988
7987	989
6521	990
7822	991
13465	992
9680	993
1000	994
11607	995
1006	996
5898	997
8042	998
11450	999
8550	1000
6398	1001
5370	1002
6506	1003
10425	1004
11835	1005
4263	1006
2039	1007
11112	1008
5951	1009
3914	1010
9021	1011
1344	1012
13355	1013
4659	1014
13593	1015
9086	1016
6876	1017
880	1018
13357	1019
8878	1020
11481	1021
9169	1022
11429	1023
2538	1024
2148	1025
5781	1026
5366	1027
13869	1028
13799	1029
1107	1030
5544	1031
8864	1032
12992	1033
8540	1034
5532	1035
6590	1036
7409	1037
11149	1038
11896	1039
13451	1040
4672	1041
7184	1042
1158	1043
12358	1044
12809	1045
10821	1046
6555	1047
13792	1048
9349	1049
14091	1050
8318	1051
6199	1052
7208	1053
6014	1054
12808	1055
4257	1056
8243	1057
3093	1058
14533	1059
6841	1060
9141	1061
13193	1062
3020	1063
2593	1064
3274	1065
10672	1066
5407	1067
5776	1068
383	1069
9460	1070
7357	1071
2251	1072
5064	1073
11066	1074
6846	1075
9119	1076
11039	1077
13583	1078
3197	1079
3405	1080
5598	1081
1219	1082
325	1083
2315	1084
2405	1085
9323	1086
9550	1087
870	1088
4545	1089
11390	1090
6536	1091
8711	1092
3784	1093
6139	1094
2038	1095
10932	1096
8133	1097
869	1098
1060	1099
11309	1100
3438	1101
11621	1102
14349	1103
12046	1104
12790	1105
8127	1106
2386	1107
9060	1108
9617	1109
13565	1110
450	1111
8779	1112
4379	1113
12113	1114
9923	1115
12345	1116
14447	1117
4369	1118
14149	1119
7566	1120
4940	1121
3311	1122
6216	1123
8052	1124
3774	1125
10394	1126
10768	1127
12795	1128
14446	1129
3316	1130
8314	1131
4083	1132
6485	1133
13168	1134
13918	1135
10080	1136
6183	1137
12518	1138
14226	1139
5112	1140
8767	1141
10541	1142
8370	1143
2360	1144
1877	1145
3877	1146
11003	1147
151	1148
9934	1149
10536	1150
9070	1151
10872	1152
8049	1153
4118	1154
14363	1155
1420	1156
7850	1157
8909	1158
7465	1159
8680	1160
9514	1161
7483	1162
1294	1163
12816	1164
4414	1165
6758	1166
5862	1167
5513	1168
2527	1169
13617	1170
4623	1171
4896	1172
5581	1173
3460	1174
9210	1175
9991	1176
9569	1177
9658	1178
3707	1179
2566	1180
9054	1181
13434	1182
3304	1183
7504	1184
8121	1185
3188	1186
14334	1187
14419	1188
1661	1189
10878	1190
518	1191
3664	1192
12277	1193
5818	1194
2497	1195
10461	1196
11976	1197
4580	1198
2995	1199
7862	1200
4550	1201
7407	1202
11919	1203
5027	1204
2942	1205
5919	1206
7233	1207
2704	1208
9444	1209
526	1210
710	1211
7565	1212
1210	1213
8827	1214
7925	1215
5001	1216
1118	1217
8514	1218
13464	1219
13788	1220
5566	1221
7484	1222
8858	1223
7482	1224
2097	1225
5867	1226
14089	1227
5966	1228
4238	1229
1991	1230
4673	1231
11126	1232
10300	1233
6499	1234
13861	1235
8908	1236
11595	1237
8448	1238
12663	1239
2857	1240
5151	1241
4880	1242
5945	1243
14387	1244
12143	1245
10338	1246
560	1247
12047	1248
9256	1249
9136	1250
12150	1251
12189	1252
14429	1253
13705	1254
5198	1255
4720	1256
5291	1257
1262	1258
11212	1259
10956	1260
2658	1261
1910	1262
5662	1263
7904	1264
9110	1265
3344	1266
2277	1267
4894	1268
3098	1269
12347	1270
9820	1271
6192	1272
7078	1273
1736	1274
9343	1275
9725	1276
10381	1277
12483	1278
9935	1279
2093	1280
1580	1281
7821	1282
4380	1283
1942	1284
7610	1285
7529	1286
8825	1287
2682	1288
12511	1289
11833	1290
4456	1291
5253	1292
6442	1293
11644	1294
13717	1295
3576	1296
3716	1297
1764	1298
10736	1299
3273	1300
1123	1301
7956	1302
1947	1303
1417	1304
3258	1305
3215	1306
8975	1307
1720	1308
3417	1309
4181	1310
3521	1311
10002	1312
2476	1313
13025	1314
4751	1315
2295	1316
4741	1317
10107	1318
12767	1319
5893	1320
7573	1321
8032	1322
5668	1323
7740	1324
5450	1325
8432	1326
8013	1327
13417	1328
2506	1329
5511	1330
8054	1331
12013	1332
11525	1333
5710	1334
14193	1335
435	1336
5969	1337
1064	1338
12681	1339
10180	1340
7324	1341
3339	1342
820	1343
10690	1344
8419	1345
11291	1346
14328	1347
8679	1348
1747	1349
5486	1350
14218	1351
3088	1352
8557	1353
5547	1354
6695	1355
1143	1356
8196	1357
7487	1358
7791	1359
352	1360
2711	1361
7842	1362
14395	1363
11456	1364
10077	1365
10044	1366
12322	1367
5312	1368
2041	1369
2541	1370
2559	1371
10220	1372
5451	1373
10241	1374
4390	1375
10554	1376
385	1377
10514	1378
14389	1379
5742	1380
7494	1381
14250	1382
7491	1383
1124	1384
2915	1385
6253	1386
13159	1387
775	1388
7630	1389
5244	1390
13185	1391
4256	1392
552	1393
14503	1394
1926	1395
13088	1396
12827	1397
4791	1398
12219	1399
7801	1400
9462	1401
14233	1402
2336	1403
5840	1404
7063	1405
13598	1406
12068	1407
5488	1408
7600	1409
13272	1410
5217	1411
5438	1412
7910	1413
13564	1414
11410	1415
10845	1416
2238	1417
10791	1418
6447	1419
8890	1420
264	1421
1191	1422
9733	1423
13435	1424
13209	1425
750	1426
12858	1427
12581	1428
11391	1429
297	1430
5392	1431
8776	1432
13074	1433
6030	1434
9306	1435
9555	1436
9139	1437
1221	1438
13401	1439
9583	1440
8382	1441
6985	1442
6446	1443
644	1444
3047	1445
13444	1446
8310	1447
9099	1448
13302	1449
5618	1450
7232	1451
10960	1452
3683	1453
3687	1454
5940	1455
5325	1456
471	1457
13656	1458
12755	1459
1516	1460
1396	1461
1333	1462
12841	1463
4942	1464
8539	1465
2274	1466
11664	1467
1649	1468
12501	1469
12633	1470
10235	1471
13239	1472
2987	1473
1454	1474
6965	1475
6184	1476
52	1477
2247	1478
5304	1479
3762	1480
9006	1481
3995	1482
5663	1483
3031	1484
14010	1485
6093	1486
9578	1487
711	1488
7089	1489
13232	1490
2280	1491
11527	1492
2742	1493
787	1494
8134	1495
1514	1496
13553	1497
12241	1498
3477	1499
13729	1500
9685	1501
8639	1502
1566	1503
10086	1504
388	1505
13621	1506
6754	1507
5208	1508
7037	1509
2737	1510
951	1511
14201	1512
3276	1513
2815	1514
1390	1515
10886	1516
9471	1517
13859	1518
7496	1519
2917	1520
14409	1521
9154	1522
7671	1523
6220	1524
11632	1525
11573	1526
3152	1527
10186	1528
14490	1529
4899	1530
8487	1531
10204	1532
4294	1533
9875	1534
6763	1535
1211	1536
12747	1537
7405	1538
9453	1539
265	1540
11655	1541
2955	1542
590	1543
13431	1544
11838	1545
372	1546
6514	1547
1619	1548
5102	1549
9278	1550
3971	1551
3742	1552
12796	1553
2802	1554
7280	1555
11480	1556
4125	1557
4591	1558
2636	1559
4139	1560
4723	1561
14061	1562
7477	1563
8600	1564
12467	1565
10792	1566
4847	1567
6823	1568
1631	1569
2040	1570
5924	1571
1890	1572
7317	1573
2177	1574
9924	1575
12743	1576
4765	1577
8916	1578
3319	1579
13785	1580
11027	1581
6820	1582
11494	1583
5110	1584
6314	1585
11530	1586
11623	1587
11658	1588
725	1589
10625	1590
1408	1591
3443	1592
13273	1593
11425	1594
7532	1595
13269	1596
10441	1597
12752	1598
2816	1599
8649	1600
3957	1601
8879	1602
3750	1603
8593	1604
10216	1605
987	1606
46	1607
4816	1608
6200	1609
983	1610
5729	1611
12056	1612
4041	1613
5998	1614
3963	1615
11820	1616
8830	1617
3097	1618
8078	1619
12616	1620
5628	1621
9465	1622
6617	1623
2500	1624
9344	1625
8369	1626
3743	1627
3436	1628
11962	1629
12956	1630
11813	1631
12970	1632
2556	1633
679	1634
5625	1635
2785	1636
3082	1637
8748	1638
14223	1639
13735	1640
6603	1641
5607	1642
12575	1643
1399	1644
3111	1645
12498	1646
14179	1647
12975	1648
8287	1649
4670	1650
8271	1651
6687	1652
14508	1653
1797	1654
10562	1655
3317	1656
14126	1657
4854	1658
6703	1659
13439	1660
5175	1661
2832	1662
9142	1663
5445	1664
11557	1665
2706	1666
10806	1667
4790	1668
14540	1669
13860	1670
2363	1671
5193	1672
13628	1673
7389	1674
11179	1675
11731	1676
8956	1677
11493	1678
6626	1679
6324	1680
7414	1681
10882	1682
9705	1683
370	1684
7544	1685
3917	1686
379	1687
1612	1688
4909	1689
10608	1690
11711	1691
5676	1692
14182	1693
4122	1694
4822	1695
11446	1696
11695	1697
593	1698
1850	1699
2716	1700
8715	1701
3813	1702
11361	1703
1610	1704
4798	1705
6735	1706
2493	1707
7672	1708
11272	1709
7361	1710
9950	1711
14339	1712
8955	1713
7351	1714
7447	1715
3964	1716
3367	1717
9657	1718
2933	1719
7441	1720
363	1721
12105	1722
2793	1723
2414	1724
7430	1725
8443	1726
11748	1727
6417	1728
1392	1729
9104	1730
4552	1731
467	1732
1545	1733
10645	1734
1278	1735
7151	1736
12486	1737
12160	1738
1791	1739
5637	1740
7013	1741
9446	1742
5357	1743
11771	1744
6482	1745
13726	1746
2120	1747
3108	1748
2830	1749
6657	1750
10265	1751
9597	1752
4690	1753
1197	1754
2212	1755
2550	1756
6933	1757
9360	1758
4858	1759
65	1760
10675	1761
8628	1762
6320	1763
2649	1764
11367	1765
4744	1766
10814	1767
586	1768
8960	1769
6764	1770
6850	1771
10636	1772
8741	1773
10650	1774
8046	1775
4925	1776
10402	1777
5886	1778
27	1779
13663	1780
12062	1781
12655	1782
4376	1783
119	1784
3546	1785
8320	1786
7442	1787
8675	1788
13934	1789
6038	1790
9754	1791
2862	1792
11244	1793
14364	1794
6825	1795
3451	1796
487	1797
8577	1798
4889	1799
748	1800
8306	1801
5287	1802
4892	1803
4890	1804
13879	1805
13924	1806
3653	1807
3257	1808
14029	1809
2378	1810
11449	1811
12371	1812
8854	1813
10480	1814
2473	1815
2642	1816
800	1817
10309	1818
4159	1819
896	1820
5623	1821
1646	1822
3292	1823
11512	1824
9329	1825
7330	1826
6689	1827
131	1828
8131	1829
11570	1830
6644	1831
4920	1832
9883	1833
12321	1834
9458	1835
13864	1836
13467	1837
3239	1838
4418	1839
11652	1840
7207	1841
13147	1842
9630	1843
14526	1844
5870	1845
5725	1846
10695	1847
14016	1848
13285	1849
3033	1850
10165	1851
8159	1852
4687	1853
3444	1854
13067	1855
11959	1856
9134	1857
2571	1858
4360	1859
7856	1860
8896	1861
4840	1862
8991	1863
13820	1864
4755	1865
4961	1866
5310	1867
12503	1868
781	1869
1914	1870
3461	1871
13271	1872
4417	1873
11197	1874
6252	1875
1933	1876
9227	1877
11203	1878
1129	1879
3817	1880
407	1881
8451	1882
9964	1883
6914	1884
1793	1885
10148	1886
5993	1887
11437	1888
12944	1889
12528	1890
12454	1891
3500	1892
11235	1893
7466	1894
2540	1895
7362	1896
7682	1897
13758	1898
11253	1899
5762	1900
9251	1901
3930	1902
13708	1903
7098	1904
3802	1905
3605	1906
13270	1907
10928	1908
386	1909
2513	1910
1371	1911
3570	1912
13048	1913
13230	1914
12128	1915
2374	1916
11191	1917
8228	1918
6212	1919
5340	1920
11479	1921
4121	1922
11335	1923
8469	1924
6328	1925
625	1926
3826	1927
6012	1928
14271	1929
2130	1930
1346	1931
6270	1932
12919	1933
8841	1934
7427	1935
1864	1936
244	1937
11583	1938
13750	1939
14224	1940
4289	1941
5617	1942
664	1943
7891	1944
5419	1945
10288	1946
9808	1947
6057	1948
13174	1949
14535	1950
10803	1951
2570	1952
4748	1953
2761	1954
13382	1955
10504	1956
11277	1957
4307	1958
4067	1959
1007	1960
3259	1961
11846	1962
10936	1963
6090	1964
5167	1965
972	1966
12606	1967
10778	1968
13187	1969
6664	1970
490	1971
13392	1972
7	1973
11942	1974
9995	1975
12698	1976
2617	1977
6274	1978
10483	1979
12793	1980
7313	1981
3692	1982
9387	1983
6940	1984
7001	1985
3719	1986
4304	1987
13903	1988
4848	1989
9558	1990
4696	1991
4762	1992
104	1993
14465	1994
6904	1995
6048	1996
4616	1997
12774	1998
3408	1999
12780	2000
9378	2001
12977	2002
7048	2003
3169	2004
12847	2005
4013	2006
13143	2007
10337	2008
6598	2009
12374	2010
13921	2011
13595	2012
6250	2013
13917	2014
14477	2015
2777	2016
2909	2017
4301	2018
8980	2019
1308	2020
10013	2021
10735	2022
8161	2023
2775	2024
2355	2025
13131	2026
4799	2027
8673	2028
378	2029
1505	2030
2555	2031
1253	2032
6707	2033
10980	2034
10509	2035
1212	2036
7943	2037
8791	2038
12294	2039
8207	2040
11138	2041
1943	2042
3804	2043
14084	2044
12733	2045
246	2046
8656	2047
442	2048
11483	2049
3154	2050
8098	2051
10442	2052
3848	2053
4996	2054
1316	2055
6723	2056
10010	2057
256	2058
2150	2059
7272	2060
13257	2061
3137	2062
11501	2063
1899	2064
2062	2065
238	2066
3706	2067
4685	2068
11287	2069
9305	2070
11596	2071
1665	2072
1120	2073
4965	2074
10568	2075
1885	2076
4450	2077
4323	2078
4626	2079
9900	2080
3748	2081
13966	2082
13858	2083
6255	2084
9715	2085
1724	2086
879	2087
12830	2088
1081	2089
7432	2090
10206	2091
5361	2092
6667	2093
6826	2094
12280	2095
8066	2096
12902	2097
11927	2098
615	2099
2604	2100
8442	2101
11496	2102
4195	2103
8119	2104
5367	2105
7758	2106
8344	2107
7132	2108
10816	2109
9546	2110
9886	2111
2288	2112
6890	2113
7587	2114
6967	2115
3024	2116
10042	2117
9987	2118
2088	2119
7730	2120
10169	2121
6568	2122
8300	2123
11874	2124
13222	2125
6370	2126
4772	2127
2134	2128
14435	2129
6363	2130
5248	2131
1133	2132
7804	2133
4475	2134
458	2135
10463	2136
9386	2137
6887	2138
1734	2139
2697	2140
9797	2141
13624	2142
7234	2143
9093	2144
4714	2145
1156	2146
4814	2147
8393	2148
2619	2149
8454	2150
12646	2151
9704	2152
1618	2153
11757	2154
3620	2155
8398	2156
3621	2157
914	2158
11678	2159
44	2160
3130	2161
8074	2162
233	2163
6669	2164
1955	2165
13445	2166
6897	2167
13163	2168
2019	2169
6265	2170
3735	2171
10935	2172
3589	2173
11146	2174
5260	2175
418	2176
8268	2177
10471	2178
1823	2179
6531	2180
6721	2181
6297	2182
4781	2183
8840	2184
11451	2185
13935	2186
10317	2187
1785	2188
12934	2189
11924	2190
13807	2191
12447	2192
623	2193
11953	2194
11971	2195
12557	2196
307	2197
4439	2198
6574	2199
5025	2200
2926	2201
6127	2202
13017	2203
13527	2204
3631	2205
6737	2206
1422	2207
9982	2208
10667	2209
10945	2210
5749	2211
11262	2212
2228	2213
5353	2214
4431	2215
530	2216
10577	2217
6854	2218
5053	2219
14421	2220
10539	2221
653	2222
11626	2223
8511	2224
11113	2225
7706	2226
698	2227
13080	2228
1239	2229
11431	2230
14408	2231
1194	2232
1499	2233
3268	2234
5114	2235
3663	2236
2095	2237
14527	2238
2671	2239
929	2240
4503	2241
13190	2242
6201	2243
6247	2244
8541	2245
10352	2246
7493	2247
9230	2248
98	2249
12201	2250
8051	2251
2479	2252
12265	2253
694	2254
8233	2255
2699	2256
8220	2257
3968	2258
10573	2259
3515	2260
6762	2261
5564	2262
2184	2263
529	2264
1668	2265
11698	2266
1293	2267
10040	2268
11556	2269
1715	2270
5326	2271
921	2272
194	2273
3381	2274
542	2275
10036	2276
7731	2277
10831	2278
1375	2279
5286	2280
13694	2281
11132	2282
6042	2283
12995	2284
1440	2285
2164	2286
12666	2287
599	2288
837	2289
3419	2290
8440	2291
7877	2292
2008	2293
6935	2294
7218	2295
8725	2296
1421	2297
4774	2298
6396	2299
7616	2300
7385	2301
4457	2302
13237	2303
11865	2304
6922	2305
6224	2306
6665	2307
4775	2308
12308	2309
202	2310
9406	2311
255	2312
13295	2313
3744	2314
9295	2315
6888	2316
2327	2317
9379	2318
5504	2319
10384	2320
4230	2321
2140	2322
14373	2323
9219	2324
1351	2325
2531	2326
1168	2327
764	2328
13801	2329
2195	2330
11201	2331
2967	2332
10166	2333
14420	2334
4717	2335
2199	2336
7181	2337
9309	2338
10156	2339
2379	2340
1975	2341
8464	2342
138	2343
9383	2344
74	2345
6111	2346
6988	2347
11452	2348
5952	2349
14096	2350
7368	2351
9809	2352
8085	2353
2191	2354
3134	2355
8247	2356
5158	2357
13042	2358
13919	2359
5098	2360
13862	2361
7406	2362
12836	2363
5525	2364
1233	2365
2298	2366
11385	2367
1922	2368
10117	2369
866	2370
5669	2371
3746	2372
9220	2373
5484	2374
14504	2375
10114	2376
10697	2377
3772	2378
4757	2379
4921	2380
9572	2381
9393	2382
6083	2383
9525	2384
14191	2385
10231	2386
3248	2387
7369	2388
5376	2389
5256	2390
11589	2391
12548	2392
3852	2393
3146	2394
14268	2395
8118	2396
9443	2397
6551	2398
9231	2399
13297	2400
2703	2401
5620	2402
13176	2403
1733	2404
3898	2405
1865	2406
8412	2407
13284	2408
12781	2409
6168	2410
11978	2411
143	2412
9541	2413
1707	2414
6799	2415
3721	2416
3221	2417
12973	2418
12489	2419
2749	2420
6743	2421
2508	2422
12594	2423
13113	2424
9	2425
9127	2426
3948	2427
5769	2428
13707	2429
8632	2430
9890	2431
10848	2432
8755	2433
12657	2434
11395	2435
11765	2436
6082	2437
13984	2438
4606	2439
9602	2440
3745	2441
9632	2442
3495	2443
6833	2444
6481	2445
4275	2446
3618	2447
688	2448
11867	2449
11737	2450
10740	2451
3272	2452
188	2453
318	2454
13301	2455
10103	2456
7700	2457
11144	2458
12260	2459
3128	2460
1494	2461
10607	2462
3166	2463
1084	2464
5454	2465
12261	2466
12610	2467
13652	2468
3844	2469
9118	2470
11031	2471
3330	2472
12316	2473
11778	2474
10251	2475
2994	2476
8880	2477
11810	2478
3923	2479
591	2480
8064	2481
5882	2482
14272	2483
11393	2484
12141	2485
393	2486
11517	2487
13279	2488
8986	2489
6040	2490
9986	2491
6910	2492
10587	2493
9641	2494
12958	2495
11703	2496
9442	2497
3638	2498
3878	2499
3473	2500
14120	2501
7770	2502
9310	2503
7996	2504
3225	2505
8611	2506
4876	2507
12361	2508
1949	2509
12380	2510
14036	2511
7881	2512
9980	2513
12661	2514
4066	2515
7539	2516
7463	2517
11858	2518
1367	2519
8494	2520
6018	2521
6930	2522
2790	2523
6915	2524
356	2525
